Customer ID,num_transactions,total_revenue,avg_order_value,total_items,first_purchase,last_purchase,unique_products,recency_days,tenure_days
13340.0,12,22100.56,102.79330232558141,9636,2010-02-22 14:54:00,2011-10-25 13:15:00,190,44,609
13341.0,1,775.85,18.472619047619048,301,2011-03-24 09:50:00,2011-03-24 09:50:00,42,260,0
13343.0,1,353.43,18.60157894736842,135,2011-06-15 12:24:00,2011-06-15 12:24:00,19,177,0
13344.0,3,2543.7200000000003,21.375798319327732,971,2011-03-07 10:28:00,2011-10-03 09:45:00,115,67,209
13345.0,1,389.5,19.475,141,2011-02-25 09:01:00,2011-02-25 09:01:00,20,287,0
13346.0,6,299.4,49.9,180,2010-04-22 12:34:00,2010-09-03 11:41:00,4,462,133
13347.0,1,341.36,42.67,205,2011-09-30 13:28:00,2011-09-30 13:28:00,8,69,0
13348.0,1,233.76000000000002,16.697142857142858,136,2011-10-06 17:28:00,2011-10-06 17:28:00,14,63,0
13349.0,1,247.32,15.4575,225,2011-11-29 08:07:00,2011-11-29 08:07:00,16,10,0
13350.0,2,979.12,24.478,287,2011-09-21 13:33:00,2011-11-23 16:33:00,36,15,63
13351.0,1,373.94,23.37125,117,2011-10-04 12:55:00,2011-10-04 12:55:00,16,65,0
13352.0,1,397.98,16.5825,321,2011-10-10 13:55:00,2011-10-10 13:55:00,24,59,0
13354.0,1,743.53,14.579019607843136,604,2011-09-29 13:17:00,2011-09-29 13:17:00,51,70,0
13355.0,1,674.7,21.084375,314,2011-08-09 14:48:00,2011-08-09 14:48:00,32,121,0
13356.0,1,768.24,18.291428571428572,325,2011-09-20 14:33:00,2011-09-20 14:33:00,42,79,0
13357.0,5,3838.36,9.619949874686718,2142,2010-03-22 14:30:00,2011-03-27 13:56:00,284,256,369
13358.0,1,439.03000000000003,15.138965517241381,285,2011-03-16 11:52:00,2011-03-16 11:52:00,29,268,0
13359.0,2,1043.31,18.630535714285713,381,2010-11-01 15:05:00,2011-10-07 09:30:00,52,63,339
13360.0,4,1553.65,23.540151515151518,942,2010-01-08 11:16:00,2010-10-04 12:37:00,58,431,269
13361.0,2,1450.5,42.661764705882355,324,2010-04-01 07:49:00,2010-08-24 14:56:00,29,471,145
13362.0,7,5394.07,18.100906040268455,2481,2010-10-10 15:27:00,2011-11-30 14:41:00,186,8,415
13363.0,3,1723.8600000000001,16.90058823529412,1146,2010-10-26 11:07:00,2011-11-22 12:40:00,78,17,392
13364.0,1,134.96,13.496,71,2011-09-29 18:13:00,2011-09-29 18:13:00,10,70,0
13365.0,2,2225.37,17.385703125,1247,2011-05-06 12:00:00,2011-11-06 12:36:00,122,33,184
13366.0,1,56.16,56.16,144,2011-10-20 13:37:00,2011-10-20 13:37:00,1,49,0
13367.0,1,510.2,25.509999999999998,253,2010-10-04 10:00:00,2010-10-04 10:00:00,20,431,0
13368.0,4,1121.5,21.567307692307693,606,2010-10-12 10:43:00,2011-03-28 09:59:00,45,256,166
13369.0,1,616.5600000000001,22.020000000000003,298,2010-12-09 11:30:00,2010-12-09 11:30:00,14,365,0
13370.0,1,1509.74,19.355641025641027,686,2010-12-03 10:26:00,2010-12-03 10:26:00,39,371,0
13371.0,2,2297.66,24.9745652173913,1019,2010-03-17 15:29:00,2010-07-22 17:33:00,75,504,127
13372.0,1,378.64,16.46260869565217,159,2011-09-11 12:46:00,2011-09-11 12:46:00,23,89,0
13373.0,6,7587.1900000000005,21.193268156424583,4263,2009-12-06 12:34:00,2011-10-10 10:51:00,292,60,672
13374.0,2,422.8,24.870588235294118,135,2010-09-16 10:29:00,2010-10-21 10:04:00,17,414,34
13375.0,2,1792.23,25.242676056338027,1124,2010-09-21 08:12:00,2011-09-12 10:19:00,62,88,356
13376.0,3,1019.76,19.240754716981133,493,2011-04-19 13:03:00,2011-09-01 16:16:00,45,98,135
13377.0,2,1552.88,19.90871794871795,748,2010-03-04 10:06:00,2010-11-08 12:20:00,71,396,249
13379.0,3,572.56,5.902680412371134,601,2011-07-26 12:26:00,2011-11-13 13:45:00,85,25,110
13380.0,1,62.4,20.8,48,2010-10-03 10:18:00,2010-10-03 10:18:00,3,432,0
13381.0,12,8224.37,23.102162921348317,5125,2009-12-01 15:19:00,2011-11-08 11:58:00,154,31,706
13382.0,5,1387.58,16.134651162790696,863,2009-12-08 09:56:00,2011-03-04 10:03:00,74,280,451
13383.0,1,305.28000000000003,305.28000000000003,288,2010-06-14 11:45:00,2010-06-14 11:45:00,1,543,0
13384.0,11,6680.83,25.30617424242424,4142,2010-07-27 12:22:00,2011-11-09 11:04:00,192,30,469
13385.0,1,534.57,15.273428571428573,281,2011-01-14 09:52:00,2011-01-14 09:52:00,35,329,0
13386.0,2,835.46,26.950322580645164,514,2010-09-28 13:09:00,2010-10-21 12:52:00,24,413,22
13387.0,1,189.44,2.595068493150685,125,2010-10-18 14:07:00,2010-10-18 14:07:00,71,416,0
13388.0,3,1185.65,17.183333333333334,701,2010-04-15 10:18:00,2011-07-31 12:52:00,68,130,472
13389.0,3,797.96,15.646274509803922,429,2011-04-21 12:12:00,2011-11-28 14:01:00,50,10,221
13390.0,1,544.08,41.8523076923077,224,2011-09-26 08:38:00,2011-09-26 08:38:00,13,74,0
13391.0,1,59.8,59.8,4,2011-05-20 10:50:00,2011-05-20 10:50:00,1,203,0
13392.0,1,91.14,11.3925,82,2010-01-31 13:34:00,2010-01-31 13:34:00,8,676,0
13393.0,4,1131.45,16.397826086956524,662,2009-12-07 18:12:00,2010-05-05 09:34:00,53,583,148
13394.0,19,6621.7,16.18997555012225,5354,2009-12-01 11:58:00,2011-12-08 11:36:00,254,1,736
13395.0,3,1180.23,14.57074074074074,1660,2010-10-14 13:00:00,2011-06-07 15:04:00,77,184,236
13396.0,2,1360.99,31.65093023255814,600,2011-01-24 13:37:00,2011-11-10 16:59:00,42,28,290
13397.0,10,3191.87,35.863707865168536,1336,2010-01-20 09:50:00,2011-09-28 10:56:00,68,72,616
13398.0,2,670.34,17.18820512820513,341,2010-09-17 09:34:00,2011-05-31 13:17:00,37,191,256
13399.0,3,275.4,18.36,120,2010-07-08 17:47:00,2010-09-01 13:59:00,10,463,54
13400.0,1,310.83,13.514347826086956,284,2010-05-06 09:00:00,2010-05-06 09:00:00,23,582,0
13402.0,4,1535.13,15.990937500000001,1107,2010-05-24 10:56:00,2011-08-04 15:51:00,55,126,437
13403.0,3,229.5,25.5,114,2009-12-16 13:23:00,2011-11-22 08:28:00,9,17,705
13404.0,2,252.49,22.953636363636363,111,2011-05-11 11:57:00,2011-12-08 15:37:00,11,0,211
13405.0,6,1213.811,28.228162790697674,855,2009-12-15 14:13:00,2011-09-26 17:01:00,33,73,650
13406.0,2,568.92,63.21333333333333,292,2010-03-18 07:29:00,2010-10-08 14:44:00,7,426,204
13407.0,3,2244.7,26.408235294117645,1690,2010-02-16 11:13:00,2010-05-10 12:41:00,85,578,83
13408.0,106,51733.462,61.58745476190476,29499,2009-12-04 09:31:00,2011-12-08 09:05:00,321,1,733
13410.0,9,2201.96,44.0392,1244,2009-12-08 13:43:00,2011-11-15 15:33:00,25,23,707
13411.0,1,213.55,11.863888888888889,72,2011-08-24 13:57:00,2011-08-24 13:57:00,17,106,0
13412.0,1,487.35,14.333823529411765,176,2010-03-29 16:28:00,2010-03-29 16:28:00,33,619,0
13413.0,6,429.44,9.986976744186046,455,2010-01-21 17:43:00,2010-03-10 12:17:00,38,639,47
13414.0,6,2494.14,45.348,2702,2010-04-15 17:00:00,2011-07-29 11:45:00,48,133,469
13415.0,4,800.67,7.6987499999999995,502,2009-12-11 14:20:00,2010-08-24 11:38:00,85,472,255
13416.0,3,940.8000000000001,36.184615384615384,208,2009-12-03 13:02:00,2011-10-27 08:56:00,16,43,692
13417.0,6,1669.49,21.681688311688312,532,2010-02-08 12:39:00,2011-12-05 08:49:00,57,4,664
13418.0,31,12233.6,21.729307282415633,7606,2009-12-11 12:51:00,2011-11-28 10:23:00,328,11,716
13419.0,1,221.06,13.81625,275,2011-10-07 12:49:00,2011-10-07 12:49:00,16,63,0
13420.0,2,159.85,19.98125,101,2011-06-22 11:35:00,2011-07-13 08:48:00,8,149,20
13421.0,8,4103.12,15.084999999999999,2420,2010-02-14 14:45:00,2011-10-30 14:21:00,174,39,622
13422.0,1,2626.3,20.67952755905512,1326,2011-10-06 13:42:00,2011-10-06 13:42:00,127,63,0
13423.0,1,217.03,18.085833333333333,141,2010-10-07 09:02:00,2010-10-07 09:02:00,12,428,0
13424.0,1,572.77,14.31925,529,2010-09-16 10:49:00,2010-09-16 10:49:00,40,449,0
13425.0,5,3403.63,19.121516853932587,2382,2010-05-09 14:35:00,2011-08-23 17:13:00,124,107,471
13426.0,22,8167.38,23.811603498542276,4868,2009-12-09 15:16:00,2011-12-09 08:59:00,162,0,729
13427.0,6,1006.53,19.356346153846154,880,2009-12-17 13:44:00,2011-11-20 13:02:00,35,18,702
13428.0,3,499.98,3.4720833333333334,366,2010-07-13 13:20:00,2011-11-29 14:20:00,122,9,504
13429.0,4,1006.8,15.02686567164179,1390,2011-09-25 15:59:00,2011-11-29 09:10:00,55,10,64
13430.0,2,679.45,13.866326530612247,751,2011-09-14 14:26:00,2011-11-21 08:19:00,48,18,67
13431.0,8,3316.2400000000002,25.707286821705427,1570,2010-02-18 11:53:00,2011-10-03 13:49:00,113,66,592
13432.0,2,439.1,3.955855855855856,217,2010-04-06 14:42:00,2010-05-17 13:18:00,98,570,40
13433.0,4,658.32,27.430000000000003,190,2010-01-12 08:59:00,2010-07-26 16:55:00,22,500,195
13434.0,5,1666.8600000000001,47.624571428571436,864,2010-02-22 09:54:00,2011-09-26 14:30:00,17,73,581
13435.0,9,4475.2300000000005,29.44230263157895,2791,2010-07-27 16:56:00,2011-12-04 14:45:00,96,4,494
13436.0,1,196.89,16.4075,76,2011-12-08 10:33:00,2011-12-08 10:33:00,12,1,0
13437.0,7,3408.06,20.40754491017964,1283,2011-06-02 14:30:00,2011-11-25 14:00:00,143,13,175
13438.0,1,46.5,46.5,10,2010-06-10 18:46:00,2010-06-10 18:46:00,1,546,0
13439.0,3,986.61,5.907844311377246,952,2010-07-01 14:36:00,2011-03-29 14:20:00,132,254,270
13440.0,7,1295.25,21.953389830508474,573,2010-09-14 10:34:00,2010-10-12 13:11:00,49,422,28
13441.0,2,720.9,18.971052631578946,520,2010-10-04 10:38:00,2011-09-09 09:38:00,33,91,339
13442.0,3,419.87,11.04921052631579,115,2009-12-01 14:59:00,2010-02-10 14:03:00,33,666,70
13443.0,6,1280.16,6.275294117647059,809,2010-01-31 13:30:00,2010-09-17 12:31:00,176,448,228
13444.0,2,631.68,10.89103448275862,337,2010-07-21 14:34:00,2010-11-30 13:02:00,51,373,131
13445.0,1,241.89999999999998,34.55714285714286,198,2010-03-23 15:34:00,2010-03-23 15:34:00,7,625,0
13446.0,11,3881.89,20.218177083333334,2403,2010-02-14 11:52:00,2010-10-05 18:51:00,113,429,233
13447.0,3,1129.14,19.137966101694918,584,2011-11-04 10:10:00,2011-11-16 13:38:00,55,22,12
13448.0,13,9240.87,16.560698924731184,4404,2009-12-06 12:14:00,2011-11-23 12:33:00,321,16,717
13449.0,1,291.88,15.362105263157895,222,2011-11-16 08:28:00,2011-11-16 08:28:00,19,23,0
13450.0,13,4120.04,28.027482993197278,4318,2010-04-15 19:15:00,2011-11-13 11:54:00,57,26,576
13451.0,11,7190.92,6.9010748560460655,5268,2010-03-21 16:13:00,2011-11-13 15:58:00,561,25,601
13452.0,3,729.8,243.26666666666665,6,2010-08-24 09:53:00,2011-03-25 14:19:00,2,258,213
13453.0,3,781.69,19.542250000000003,341,2010-11-02 13:23:00,2011-06-27 09:34:00,33,165,236
13454.0,1,219.87,9.559565217391304,198,2010-03-08 14:40:00,2010-03-08 14:40:00,23,640,0
13455.0,6,2905.93,20.18006944444444,985,2009-12-09 08:58:00,2011-11-15 11:21:00,79,24,706
13456.0,6,1766.72,28.043174603174602,765,2011-05-16 15:34:00,2011-11-22 09:18:00,43,17,189
13457.0,2,148.22,16.468888888888888,96,2009-12-02 12:46:00,2010-01-20 08:48:00,9,688,48
13458.0,16,11959.27,24.658288659793815,6760,2010-11-16 14:01:00,2011-12-02 15:29:00,290,6,381
13459.0,2,1160.41,15.896027397260275,986,2010-01-26 13:35:00,2010-03-25 10:24:00,57,624,57
13460.0,2,183.44,10.790588235294118,286,2011-10-21 09:50:00,2011-11-10 17:17:00,16,28,20
13461.0,6,4160.0,67.09677419354838,3132,2010-04-21 16:01:00,2011-11-01 09:01:00,30,38,558
13462.0,5,1153.8500000000001,16.251408450704226,697,2009-12-14 09:48:00,2011-04-01 11:20:00,64,252,473
13464.0,6,3097.64,20.514172185430464,1440,2010-03-31 15:22:00,2011-10-12 15:01:00,128,57,559
13465.0,2,931.12,27.385882352941177,584,2010-05-02 15:30:00,2010-09-19 15:13:00,34,445,139
13466.0,5,1013.35,18.424545454545456,660,2010-03-21 13:50:00,2011-06-08 16:39:00,49,183,444
13467.0,2,1083.71,10.946565656565657,584,2011-11-03 16:56:00,2011-11-29 10:01:00,89,10,25
13468.0,72,13390.51,18.39355769230769,5824,2009-12-03 13:32:00,2011-12-08 10:39:00,290,1,734
13469.0,1,82.4,13.733333333333334,52,2010-02-24 15:03:00,2010-02-24 15:03:00,6,652,0
13470.0,2,165.0,16.5,100,2011-08-16 17:06:00,2011-09-01 14:57:00,7,98,15
13471.0,4,2531.58,9.736846153846153,1590,2011-10-23 13:10:00,2011-12-08 15:44:00,214,0,46
13472.0,2,592.24,21.15142857142857,310,2010-06-02 09:48:00,2010-09-02 09:41:00,24,463,91
13473.0,8,2657.76,37.968,1000,2009-12-15 19:02:00,2011-10-10 11:20:00,65,60,663
13474.0,3,663.79,5.106076923076923,334,2010-08-01 14:40:00,2011-04-17 13:53:00,116,235,258
13475.0,4,1431.78,16.648604651162792,1012,2011-02-14 12:36:00,2011-06-01 13:52:00,64,190,107
13476.0,5,2061.4700000000003,19.447830188679248,713,2010-03-05 09:39:00,2011-06-14 12:00:00,86,178,466
13477.0,11,2834.17,17.937784810126583,2095,2010-01-25 11:52:00,2011-11-02 12:04:00,112,37,646
13478.0,5,2215.78,17.72624,1189,2010-01-31 15:51:00,2010-08-27 13:23:00,114,468,207
13479.0,4,851.37,16.063584905660377,716,2010-08-19 16:18:00,2011-05-23 10:45:00,45,200,276
13480.0,2,627.82,15.31268292682927,362,2010-01-29 12:35:00,2010-10-19 11:53:00,40,416,262
13481.0,11,3830.84,17.101964285714285,2055,2009-12-04 12:37:00,2011-10-25 09:07:00,162,45,689
13482.0,2,336.09,16.804499999999997,187,2010-03-22 10:31:00,2011-04-21 17:03:00,20,231,395
13483.0,1,140.34,14.034,160,2011-10-05 11:53:00,2011-10-05 11:53:00,10,65,0
13484.0,3,790.72,20.274871794871796,224,2010-03-10 11:46:00,2011-04-12 16:30:00,38,240,398
13485.0,11,3019.2200000000003,19.108987341772153,1798,2009-12-03 13:46:00,2011-04-20 13:58:00,131,232,503
13486.0,3,1122.41,16.2668115942029,669,2011-07-07 17:19:00,2011-09-22 13:13:00,69,77,76
13487.0,5,846.87,17.283061224489796,362,2009-12-05 10:25:00,2011-10-13 12:07:00,31,57,677
13488.0,23,15587.880000000001,21.53022099447514,7891,2010-01-25 10:13:00,2011-11-22 14:41:00,370,16,666
13489.0,4,449.52,32.10857142857143,560,2011-02-18 10:42:00,2011-08-26 13:16:00,11,104,189
13490.0,1,154.25,19.28125,25,2010-02-23 14:48:00,2010-02-23 14:48:00,8,653,0
13491.0,27,4566.56,17.039402985074627,2385,2009-12-07 08:24:00,2011-10-19 08:32:00,144,51,681
13492.0,3,1269.84,25.3968,408,2011-05-09 10:06:00,2011-07-26 14:25:00,38,135,78
13493.0,2,618.63,77.32875,380,2011-02-25 16:42:00,2011-03-09 15:35:00,6,274,11
13494.0,1,316.26000000000005,17.570000000000004,162,2011-02-01 11:58:00,2011-02-01 11:58:00,18,311,0
13495.0,10,5374.26,36.5595918367347,2674,2009-12-07 12:12:00,2011-12-02 11:21:00,59,7,724
13496.0,2,653.33,18.66657142857143,341,2010-12-15 10:17:00,2011-11-29 10:58:00,28,10,349
13497.0,6,1320.3300000000002,19.706417910447765,579,2010-02-08 10:27:00,2011-03-02 09:04:00,52,282,386
13498.0,1,327.38,19.25764705882353,362,2009-12-09 15:26:00,2009-12-09 15:26:00,17,729,0
13499.0,5,1159.1100000000001,27.597857142857144,1365,2011-03-15 08:52:00,2011-11-22 11:21:00,31,17,252
13500.0,4,1466.3,17.250588235294117,838,2010-11-03 13:16:00,2011-11-16 15:35:00,77,22,378
13501.0,3,2885.11,25.30798245614035,1253,2010-05-18 13:24:00,2011-02-24 18:59:00,90,287,282
13502.0,5,780.5,23.651515151515152,490,2010-06-09 10:52:00,2011-11-23 10:39:00,28,16,531
13503.0,6,1905.39,9.623181818181818,1118,2010-02-16 13:49:00,2011-09-29 13:23:00,158,70,589
13504.0,1,295.93,13.451363636363636,178,2011-10-06 13:20:00,2011-10-06 13:20:00,22,63,0
13505.0,4,4393.63,20.435488372093022,2486,2011-04-21 12:07:00,2011-09-28 11:56:00,182,72,159
13506.0,5,1639.2,16.726530612244897,1174,2010-09-05 12:33:00,2011-01-27 13:53:00,55,315,144
13507.0,4,2479.16,15.303456790123455,1597,2011-07-17 11:50:00,2011-12-06 13:13:00,146,2,142
13508.0,2,287.05,10.251785714285715,180,2010-03-07 11:58:00,2011-04-10 11:58:00,27,243,399
13509.0,8,1114.72,22.749387755102042,1214,2010-07-20 12:10:00,2011-12-01 10:10:00,27,8,498
13510.0,11,4558.29,15.772629757785467,3044,2009-12-21 11:53:00,2011-12-08 13:46:00,176,0,717
13511.0,1,282.76,56.552,60,2010-02-01 12:10:00,2010-02-01 12:10:00,5,676,0
13512.0,4,713.39,18.292051282051283,419,2010-05-05 13:22:00,2011-03-24 10:03:00,31,260,322
13513.0,3,824.59,20.61475,364,2010-02-22 16:36:00,2011-08-05 11:50:00,32,126,528
13514.0,4,815.9000000000001,38.852380952380955,288,2010-01-26 15:11:00,2011-09-27 09:39:00,15,73,608
13515.0,6,1265.82,16.655526315789473,819,2010-03-05 11:58:00,2011-09-28 11:26:00,64,72,571
13516.0,4,1685.26,27.6272131147541,1114,2010-10-18 08:52:00,2011-11-18 13:15:00,55,20,396
13517.0,3,2128.42,15.09517730496454,1369,2011-06-13 08:44:00,2011-10-11 11:43:00,125,59,120
13518.0,1,659.44,17.353684210526318,392,2011-09-15 10:29:00,2011-09-15 10:29:00,36,85,0
13519.0,2,343.21,18.063684210526315,133,2010-09-23 11:45:00,2011-09-22 18:24:00,19,77,364
13520.0,11,6909.4,33.70439024390244,3289,2009-12-17 11:11:00,2011-10-12 10:20:00,81,58,663
13521.0,3,1093.65,2.508371559633028,736,2011-11-29 15:09:00,2011-12-08 13:50:00,313,0,8
13522.0,1,125.80000000000001,25.160000000000004,44,2011-11-09 15:11:00,2011-11-09 15:11:00,5,29,0
13523.0,6,5101.52,22.084502164502165,2354,2010-11-02 14:55:00,2011-11-06 15:11:00,177,32,369
13524.0,5,680.1800000000001,25.191851851851855,324,2011-05-04 12:26:00,2011-10-30 12:34:00,17,40,179
13525.0,2,628.78,104.79666666666667,394,2011-04-05 15:36:00,2011-11-25 12:01:00,5,14,233
13526.0,2,1182.0,26.863636363636363,1911,2009-12-01 12:56:00,2009-12-01 13:13:00,29,737,0
13527.0,12,4683.74,10.248884026258205,2762,2010-01-21 12:37:00,2011-11-06 12:04:00,266,33,653
13529.0,2,307.76,20.517333333333333,74,2011-05-19 11:50:00,2011-09-22 09:15:00,15,78,125
13530.0,1,402.98,22.387777777777778,272,2010-03-15 14:10:00,2010-03-15 14:10:00,18,633,0
13531.0,6,1738.52,19.31688888888889,600,2009-12-03 15:20:00,2011-05-18 16:56:00,44,204,531
13532.0,1,210.31,3.1865151515151515,129,2011-11-06 12:25:00,2011-11-06 12:25:00,66,33,0
13533.0,3,270.79,3.563026315789474,204,2011-03-17 12:47:00,2011-06-10 11:54:00,61,182,84
13534.0,35,7720.900000000001,19.696173469387755,3869,2010-07-07 15:00:00,2011-12-07 14:52:00,163,1,517
13535.0,1,89.5,89.5,10,2010-11-02 11:49:00,2010-11-02 11:49:00,1,402,0
13536.0,7,3448.29,19.264189944134078,2136,2011-09-25 13:30:00,2011-12-08 16:38:00,91,0,74
13537.0,2,717.85,17.09166666666667,337,2010-09-14 10:41:00,2010-10-10 12:45:00,38,425,26
13538.0,12,3112.73,21.616180555555555,963,2010-02-02 12:47:00,2011-10-27 16:34:00,105,42,632
13539.0,7,1569.36,18.248372093023253,710,2010-04-28 12:04:00,2011-09-15 10:18:00,69,85,504
13540.0,3,632.39,19.7621875,189,2010-02-22 09:22:00,2010-08-29 14:20:00,26,466,188
13541.0,2,785.25,78.525,279,2010-05-18 16:15:00,2010-10-08 16:37:00,10,426,143
13542.0,17,4006.17,11.887744807121662,815,2009-12-10 19:53:00,2010-11-28 11:24:00,98,376,352
13543.0,2,1439.61,30.63,329,2010-01-21 14:30:00,2010-03-15 13:34:00,37,633,52
13544.0,6,829.0,3.2131782945736433,358,2010-03-05 11:31:00,2011-10-31 11:57:00,219,39,605
13545.0,2,374.64,6.572631578947369,257,2010-06-13 11:49:00,2010-11-14 11:27:00,54,390,153
13546.0,5,1092.14,7.138169934640524,589,2010-10-11 17:23:00,2011-11-27 14:50:00,95,11,411
13547.0,1,175.53,3.7346808510638296,82,2010-10-27 14:14:00,2010-10-27 14:14:00,44,407,0
13548.0,3,908.99,4.860909090909091,565,2010-08-25 13:44:00,2011-09-04 14:50:00,169,95,375
13549.0,8,1005.8000000000001,17.047457627118646,554,2010-11-17 12:17:00,2011-11-14 09:20:00,44,25,361
13550.0,1,349.51,7.943409090909091,454,2010-11-21 15:24:00,2010-11-21 15:24:00,40,382,0
13551.0,2,244.2,48.839999999999996,36,2010-02-11 15:01:00,2011-01-24 14:46:00,5,318,346
13552.0,22,6978.92,33.5525,2654,2010-02-19 13:28:00,2011-10-04 15:19:00,162,65,592
13553.0,1,517.8,5.508510638297872,206,2010-02-03 12:21:00,2010-02-03 12:21:00,85,674,0
13554.0,7,1638.28,8.232562814070352,581,2010-09-19 12:39:00,2010-11-24 15:05:00,156,379,66
13555.0,13,8999.19,22.111031941031943,4827,2010-01-19 13:20:00,2011-09-27 12:36:00,264,73,615
13556.0,2,200.82,22.313333333333333,134,2010-09-30 09:01:00,2010-10-06 16:44:00,8,428,6
13557.0,13,3032.26,16.84588888888889,2398,2009-12-08 17:41:00,2011-11-11 15:24:00,126,27,702
13558.0,4,605.06,3.457485714285714,344,2011-10-02 13:01:00,2011-12-04 11:24:00,123,5,62
13559.0,2,990.0,495.0,360,2010-06-14 11:52:00,2010-07-15 09:52:00,1,512,30
13560.0,1,174.37,5.283939393939394,64,2011-12-02 13:11:00,2011-12-02 13:11:00,32,6,0
13561.0,11,1820.72,7.814248927038626,1136,2010-02-28 13:42:00,2011-05-08 12:39:00,131,215,433
13562.0,8,4838.18,24.684591836734697,1603,2010-01-14 16:33:00,2011-09-19 10:51:00,88,81,612
13563.0,2,777.53,15.867959183673468,209,2011-07-22 17:21:00,2011-09-16 14:45:00,49,83,55
13564.0,37,17249.55,13.571636506687646,9251,2009-12-02 11:55:00,2011-07-18 14:33:00,484,143,593
13565.0,3,414.8,6.913333333333333,260,2010-10-24 15:51:00,2011-11-20 14:33:00,45,18,391
13566.0,5,1708.1200000000001,4.56716577540107,1266,2010-03-10 12:22:00,2011-10-30 11:59:00,263,40,598
13567.0,4,1083.69,5.338374384236453,645,2010-06-16 12:48:00,2010-10-07 12:51:00,180,427,113
13568.0,1,192.85,4.382954545454545,70,2011-06-19 14:42:00,2011-06-19 14:42:00,41,172,0
13569.0,4,893.78,4.176542056074767,402,2010-10-07 13:05:00,2011-11-22 13:07:00,140,16,411
13570.0,1,239.49,8.870000000000001,161,2011-04-10 13:36:00,2011-04-10 13:36:00,27,242,0
13571.0,26,4546.54,6.7256508875739645,3197,2009-12-08 13:02:00,2011-11-27 10:47:00,263,12,718
13572.0,1,1384.25,41.946969696969695,534,2011-05-18 11:59:00,2011-05-18 11:59:00,32,205,0
13573.0,6,916.47,10.297415730337079,660,2010-03-12 16:06:00,2011-10-20 14:33:00,73,49,586
13574.0,1,421.25,4.089805825242719,316,2010-10-24 13:28:00,2010-10-24 13:28:00,84,410,0
13575.0,5,732.07,15.914565217391305,449,2011-06-16 14:24:00,2011-11-16 13:14:00,41,22,152
13576.0,28,11551.74,41.40408602150538,4614,2009-12-08 15:12:00,2011-11-29 15:34:00,145,9,721
13577.0,11,3489.28,20.76952380952381,1661,2009-12-14 16:10:00,2011-11-14 15:19:00,102,24,699
13578.0,1,147.66,16.406666666666666,127,2010-10-26 13:44:00,2010-10-26 13:44:00,9,408,0
13579.0,5,1539.04,17.100444444444445,764,2010-02-18 13:53:00,2011-11-25 08:41:00,72,14,644
13580.0,1,107.75,21.55,45,2010-10-29 15:01:00,2010-10-29 15:01:00,5,405,0
13581.0,2,280.53000000000003,8.500909090909092,119,2010-10-21 16:30:00,2011-02-03 14:41:00,32,308,104
13582.0,2,241.68,21.970909090909092,106,2010-04-01 11:38:00,2010-11-15 11:34:00,10,389,227
13583.0,2,1445.031,15.052406249999999,1097,2010-01-29 13:53:00,2011-07-07 10:40:00,93,155,523
13584.0,3,392.45,4.728313253012048,363,2010-02-02 08:40:00,2011-02-06 12:49:00,74,306,369
13585.0,3,684.54,17.552307692307693,1386,2009-12-01 14:56:00,2010-06-27 12:33:00,29,530,207
13586.0,1,131.53,6.263333333333334,39,2010-06-16 13:47:00,2010-06-16 13:47:00,20,540,0
13587.0,4,1673.5,55.78333333333333,664,2010-02-14 13:17:00,2011-10-07 12:31:00,27,63,599
13588.0,9,2478.95,14.246839080459768,2606,2011-03-29 15:53:00,2011-11-24 10:42:00,131,15,239
13589.0,6,1120.74,21.552692307692308,293,2009-12-06 10:26:00,2011-11-25 12:10:00,48,14,719
13590.0,18,6349.59,15.486804878048781,5276,2009-12-01 13:37:00,2011-11-28 12:54:00,255,10,726
13591.0,7,2093.94,20.732079207920794,850,2009-12-14 15:44:00,2011-10-06 12:26:00,89,64,660
13592.0,4,247.95999999999998,15.497499999999999,84,2011-03-20 14:01:00,2011-11-04 09:49:00,15,35,228
13593.0,14,5523.6900000000005,13.472414634146343,2190,2010-03-02 16:36:00,2011-08-23 13:35:00,212,107,538
13594.0,2,533.32,16.161212121212124,396,2010-08-11 10:23:00,2011-10-18 10:19:00,31,52,432
13595.0,3,818.22,5.383026315789474,353,2010-03-03 14:42:00,2010-07-11 12:36:00,114,516,129
13596.0,2,697.04,4.199036144578313,406,2011-11-27 11:57:00,2011-12-04 12:01:00,133,5,7
13597.0,2,396.71,23.335882352941177,231,2010-11-02 09:30:00,2010-11-04 14:54:00,17,399,2
13598.0,5,789.59,7.975656565656566,401,2010-02-26 11:22:00,2011-10-23 14:28:00,78,46,604
13599.0,33,10167.630000000001,24.79909756097561,6494,2009-12-01 12:30:00,2011-12-08 16:10:00,235,0,737
13600.0,2,518.42,12.644390243902437,599,2010-03-15 17:16:00,2011-01-31 15:27:00,35,311,321
13601.0,4,1185.14,6.077641025641026,972,2010-06-11 15:03:00,2011-10-25 17:31:00,160,44,501
13602.0,4,1025.17,17.67534482758621,538,2010-05-28 11:49:00,2011-10-06 11:47:00,49,64,495
13603.0,1,164.34,6.086666666666667,164,2011-11-13 15:57:00,2011-11-13 15:57:00,27,25,0
13604.0,1,717.62,34.172380952380955,242,2010-02-19 12:02:00,2010-02-19 12:02:00,21,658,0
13605.0,2,522.67,9.861698113207547,425,2010-05-17 15:46:00,2010-11-17 17:16:00,50,386,184
